rates,durations,durationsFWHM,startTimes,amps,realStartTimes,jitter,cond,F0,F0quant,age,id,id2,T
0.779661016949153,9.184,4.592,221,0.125433462372255,72.488,0.280432001752081,0,214.0978087937,215.86542519685,10,11,1,328
1,12.136,4.264,284,0.255786036121082,93.152,0.218212101903772,0,214.0978087937,215.86542519685,10,11,1,328
0.220338983050847,6.56,3.28,443,0.0639702823118666,145.304,0.125782258170969,0,214.0978087937,215.86542519685,10,11,1,328
0.864406779661017,9.184,4.264,483,0.150255717989114,158.424,0.203173811361005,0,214.0978087937,215.86542519685,10,11,1,328
0.983050847457627,9.184,4.264,732,0.256262933120023,240.096,0.27726575726662,0,214.0978087937,215.86542519685,10,11,1,328
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.934426229508197,6.888,3.608,1,0.19302832028953,0.328,0.168262647159779,0,221.0197026508,219.840140517241,10,11,2,328
0.967213114754098,10.496,4.264,259,0.180970320269514,84.952,0.27409839182085,0,221.0197026508,219.840140517241,10,11,2,328
0.983606557377049,8.528,4.264,481,0.280988029912101,157.768,0.290826759767478,0,221.0197026508,219.840140517241,10,11,2,328
0.983606557377049,12.464,4.264,734,0.265637377829065,240.752,0.221536391729147,0,221.0197026508,219.840140517241,10,11,2,328
0.360655737704918,7.216,3.28,895,0.0835754688678368,293.56,0.218846698280835,0,221.0197026508,219.840140517241,10,11,2,328
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.4,8.528,3.936,34,0.0779308812091157,11.152,0.259292819035213,0,221.4735457937,221.140365983606,10,11,3,328
1,13.12,4.264,113,0.219344530081298,37.064,0.228815098442771,0,221.4735457937,221.140365983606,10,11,3,328
0.716666666666667,10.496,4.92,361,0.11863223015924,118.408,0.511272902126447,0,221.4735457937,221.140365983606,10,11,3,328
0.433333333333333,13.448,4.592,528,0.0990849855785583,173.184,0.469083740451058,0,221.4735457937,221.140365983606,10,11,3,328
0.116666666666667,5.248,2.296,618,0.0532885489349721,202.704,0.226893422117081,0,221.4735457937,221.140365983606,10,11,3,328
0.283333333333333,8.2,3.608,678,0.0771807293509721,222.384,0.336927470259112,0,221.4735457937,221.140365983606,10,11,3,328
0.183333333333333,6.56,4.592,854,0.0598843307230019,280.112,0.277050620201158,0,221.4735457937,221.140365983606,10,11,3,328
0.35,8.2,3.936,887,0.0803896472580814,290.936,0.233786164566805,0,221.4735457937,221.140365983606,10,11,3,328
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.786885245901639,17.384,6.232,15,0.15887655948242,4.92,0.681381305392983,0,232.0785256032,236.000709523809,10,11,4,328
